Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
10.403062000,0,0,0,0,0,0,0,0
10.403080000,0,0,0,1,0,0,0,0
10.403088000,0,0,0,0,0,0,0,0
10.403123000,0,0,0,1,0,0,0,0
10.403132000,0,0,0,0,0,0,0,0
10.403140000,0,0,0,1,0,0,0,0
10.403149000,0,0,0,0,0,0,0,0
10.403158000,0,0,0,1,0,0,0,0
10.403166000,0,0,0,0,0,0,0,0
10.403210000,0,0,0,1,0,0,0,0
10.403219000,0,0,0,0,0,0,0,0
10.403227000,0,0,0,1,0,0,0,0
10.403236000,0,0,0,0,0,0,0,0
10.403245000,0,0,0,1,0,0,0,0
10.403262000,0,0,0,0,0,0,0,0
10.403297000,0,0,0,1,0,0,0,0
10.403305000,0,0,0,0,0,0,0,0
10.403314000,0,0,0,1,0,0,0,0
10.403323000,0,0,0,0,0,0,0,0
10.403332000,0,0,0,1,0,0,0,0
10.403349000,0,0,0,0,0,0,0,0
10.403358000,0,0,0,1,0,0,0,0
10.403366000,0,0,0,0,0,0,0,0
10.403384000,0,0,0,1,0,0,0,0
10.403392000,0,0,0,0,0,0,0,0
10.403401000,0,0,0,1,0,0,0,0
10.403410000,0,0,0,0,0,0,0,0
10.403418000,0,0,0,1,0,0,0,0
10.403427000,0,0,0,0,0,0,0,0
10.403436000,0,0,0,1,0,0,0,0
10.403453000,0,0,0,0,0,0,0,0
10.403462000,0,0,0,1,0,0,0,0
10.403471000,0,0,0,0,0,0,0,0
10.403488000,0,0,0,1,0,0,0,0
10.403497000,0,0,0,0,0,0,0,0
10.403540000,0,0,0,1,0,0,0,0
10.403557000,0,0,0,0,0,0,0,0
10.403575000,0,0,0,1,0,0,0,0
10.403583000,0,0,0,0,0,0,0,0
10.403592000,0,0,0,1,0,0,0,0
10.403601000,0,0,0,0,0,0,0,0
10.403627000,0,0,0,1,0,0,0,0
10.403644000,0,0,0,0,0,0,0,0
10.403662000,0,0,0,1,0,0,0,0
10.403670000,0,0,0,0,0,0,0,0
10.403688000,0,0,0,1,0,0,0,0
10.403696000,0,0,0,0,0,0,0,0
10.403714000,0,0,0,1,0,0,0,0
10.403731000,0,0,0,0,0,0,0,0
10.403749000,0,0,0,1,0,0,0,0
10.403757000,0,0,0,0,0,0,0,0
10.403766000,0,0,0,1,0,0,0,0
10.403783000,0,0,0,0,0,0,0,0
10.403801000,0,0,0,1,0,0,0,0
10.403818000,0,0,0,0,0,0,0,0
10.403835000,0,0,0,1,0,0,0,0
10.403844000,0,0,0,0,0,0,0,0
10.403870000,0,0,0,1,0,0,0,0
10.403879000,0,0,0,0,0,0,0,0
10.403888000,0,0,0,1,0,0,0,0
10.403905000,0,0,0,0,0,0,0,0
10.403922000,0,0,0,1,0,0,0,0
10.403931000,0,0,0,0,0,0,0,0
10.403940000,0,0,0,1,0,0,0,0
10.403948000,0,0,0,0,0,0,0,0
10.403957000,0,0,0,1,0,0,0,0
10.403966000,0,0,0,0,0,0,0,0
10.403974000,0,0,0,1,0,0,0,0
10.403992000,0,0,0,0,0,0,0,0
10.404009000,0,0,0,1,0,0,0,0
10.404018000,0,0,0,0,0,0,0,0
10.404035000,0,0,0,1,0,0,0,0
10.404053000,0,0,0,0,0,0,0,0
10.404061000,0,0,0,1,0,0,0,0
10.404079000,0,0,0,0,0,0,0,0
10.404096000,0,0,0,1,0,0,0,0
10.404105000,0,0,0,0,0,0,0,0
10.404113000,0,0,0,1,0,0,0,0
10.404139000,0,0,0,0,0,0,0,0
10.404148000,0,0,0,1,0,0,0,0
10.404166000,0,0,0,0,0,0,0,0
10.404183000,0,0,0,1,0,0,0,0
10.404192000,0,0,0,0,0,0,0,0
10.404226000,0,0,0,1,0,0,0,0
10.404252000,0,0,0,0,0,0,0,0
10.404270000,0,0,0,1,0,0,0,0
10.404278000,0,0,0,0,0,0,0,0
10.404287000,0,0,0,1,0,0,0,0
10.404296000,0,0,0,0,0,0,0,0
10.404313000,0,0,0,1,0,0,0,0
10.404339000,0,0,0,0,0,0,0,0
10.404357000,0,0,0,1,0,0,0,0
10.606496000,0,0,0,0,0,0,0,0
10.606504000,0,0,0,1,0,0,0,0
10.606513000,0,0,0,0,0,0,0,0
10.606522000,0,0,0,1,0,0,0,0
10.606539000,0,0,0,0,0,0,0,0
10.606557000,0,0,0,1,0,0,0,0
10.606565000,0,0,0,0,0,0,0,0
10.606574000,0,0,0,1,0,0,0,0
10.606583000,0,0,0,0,0,0,0,0
10.606591000,0,0,0,1,0,0,0,0
10.606600000,0,0,0,0,0,0,0,0
10.606617000,0,0,0,1,0,0,0,0
10.606626000,0,0,0,0,0,0,0,0
10.606643000,0,0,0,1,0,0,0,0
10.606652000,0,0,0,0,0,0,0,0
10.606661000,0,0,0,1,0,0,0,0
10.606670000,0,0,0,0,0,0,0,0
10.606687000,0,0,0,1,0,0,0,0
10.606713000,0,0,0,0,0,0,0,0
10.606730000,0,0,0,1,0,0,0,0
10.606739000,0,0,0,0,0,0,0,0
10.606748000,0,0,0,1,0,0,0,0
10.606756000,0,0,0,0,0,0,0,0
10.606782000,0,0,0,1,0,0,0,0
10.606791000,0,0,0,0,0,0,0,0
10.606817000,0,0,0,1,0,0,0,0
10.606826000,0,0,0,0,0,0,0,0
10.606835000,0,0,0,1,0,0,0,0
10.606843000,0,0,0,0,0,0,0,0
10.606852000,0,0,0,1,0,0,0,0
10.606878000,0,0,0,0,0,0,0,0
10.606904000,0,0,0,1,0,0,0,0
10.606913000,0,0,0,0,0,0,0,0
10.606921000,0,0,0,1,0,0,0,0
10.606930000,0,0,0,0,0,0,0,0
10.606939000,0,0,0,1,0,0,0,0
10.606948000,0,0,0,0,0,0,0,0
10.606991000,0,0,0,1,0,0,0,0
10.607000000,0,0,0,0,0,0,0,0
10.607008000,0,0,0,1,0,0,0,0
10.607017000,0,0,0,0,0,0,0,0
10.607034000,0,0,0,1,0,0,0,0
10.607043000,0,0,0,0,0,0,0,0
10.607060000,0,0,0,1,0,0,0,0
10.607069000,0,0,0,0,0,0,0,0
10.607078000,0,0,0,1,0,0,0,0
10.607087000,0,0,0,0,0,0,0,0
10.607095000,0,0,0,1,0,0,0,0
10.607104000,0,0,0,0,0,0,0,0
10.607130000,0,0,0,1,0,0,0,0
10.607139000,0,0,0,0,0,0,0,0
10.607165000,0,0,0,1,0,0,0,0
10.607173000,0,0,0,0,0,0,0,0
10.607182000,0,0,0,1,0,0,0,0
10.607191000,0,0,0,0,0,0,0,0
10.607199000,0,0,0,1,0,0,0,0
10.607208000,0,0,0,0,0,0,0,0
10.607217000,0,0,0,1,0,0,0,0
10.607234000,0,0,0,0,0,0,0,0
10.607243000,0,0,0,1,0,0,0,0
10.607252000,0,0,0,0,0,0,0,0
10.607269000,0,0,0,1,0,0,0,0
10.607278000,0,0,0,0,0,0,0,0
10.607286000,0,0,0,1,0,0,0,0
10.607312000,0,0,0,0,0,0,0,0
10.607338000,0,0,0,1,0,0,0,0
10.607347000,0,0,0,0,0,0,0,0
10.607356000,0,0,0,1,0,0,0,0
10.607365000,0,0,0,0,0,0,0,0
10.607408000,0,0,0,1,0,0,0,0
10.607417000,0,0,0,0,0,0,0,0
10.607425000,0,0,0,1,0,0,0,0
10.607434000,0,0,0,0,0,0,0,0
10.607443000,0,0,0,1,0,0,0,0
10.607451000,0,0,0,0,0,0,0,0
10.607460000,0,0,0,1,0,0,0,0
10.607469000,0,0,0,0,0,0,0,0
10.607486000,0,0,0,1,0,0,0,0
10.607495000,0,0,0,0,0,0,0,0
10.607512000,0,0,0,1,0,0,0,0
10.607521000,0,0,0,0,0,0,0,0
10.607530000,0,0,0,1,0,0,0,0
10.607538000,0,0,0,0,0,0,0,0
10.607547000,0,0,0,1,0,0,0,0
10.607582000,0,0,0,0,0,0,0,0
10.607599000,0,0,0,1,0,0,0,0
10.607608000,0,0,0,0,0,0,0,0
10.607616000,0,0,0,1,0,0,0,0
10.607625000,0,0,0,0,0,0,0,0
10.607634000,0,0,0,1,0,0,0,0
10.607643000,0,0,0,0,0,0,0,0
10.607651000,0,0,0,1,0,0,0,0
10.607669000,0,0,0,0,0,0,0,0
10.607677000,0,0,0,1,0,0,0,0
10.607686000,0,0,0,0,0,0,0,0
10.607703000,0,0,0,1,0,0,0,0
10.607712000,0,0,0,0,0,0,0,0
10.607738000,0,0,0,1,0,0,0,0
10.607755000,0,0,0,0,0,0,0,0
10.607773000,0,0,0,1,0,0,0,0
10.607781000,0,0,0,0,0,0,0,0
10.607790000,0,0,0,1,0,0,0,0
10.607799000,0,0,0,0,0,0,0,0
10.607808000,0,0,0,1,0,0,0,0
10.607842000,0,0,0,0,0,0,0,0
10.607860000,0,0,0,1,0,0,0,0
10.607868000,0,0,0,0,0,0,0,0
10.607877000,0,0,0,1,0,0,0,0
10.607886000,0,0,0,0,0,0,0,0
10.607894000,0,0,0,1,0,0,0,0
10.607929000,0,0,0,0,0,0,0,0
10.607947000,0,0,0,1,0,0,0,0
10.607955000,0,0,0,0,0,0,0,0
10.607964000,0,0,0,1,0,0,0,0
10.607973000,0,0,0,0,0,0,0,0
10.608016000,0,0,0,1,0,0,0,0
10.608025000,0,0,0,0,0,0,0,0
10.608033000,0,0,0,1,0,0,0,0
10.608042000,0,0,0,0,0,0,0,0
10.608051000,0,0,0,1,0,0,0,0
10.608059000,0,0,0,0,0,0,0,0
10.608077000,0,0,0,1,0,0,0,0
10.608086000,0,0,0,0,0,0,0,0
10.608120000,0,0,0,1,0,0,0,0
10.608129000,0,0,0,0,0,0,0,0
10.608138000,0,0,0,1,0,0,0,0
10.608146000,0,0,0,0,0,0,0,0
10.608155000,0,0,0,1,0,0,0,0
10.608164000,0,0,0,0,0,0,0,0
10.608207000,0,0,0,1,0,0,0,0
10.608216000,0,0,0,0,0,0,0,0
10.608225000,0,0,0,1,0,0,0,0
10.608233000,0,0,0,0,0,0,0,0
10.608242000,0,0,0,1,0,0,0,0
10.608259000,0,0,0,0,0,0,0,0
10.608294000,0,0,0,1,0,0,0,0
10.608303000,0,0,0,0,0,0,0,0
10.608311000,0,0,0,1,0,0,0,0
10.608320000,0,0,0,0,0,0,0,0
10.608329000,0,0,0,1,0,0,0,0
10.608346000,0,0,0,0,0,0,0,0
10.608355000,0,0,0,1,0,0,0,0
10.608364000,0,0,0,0,0,0,0,0
10.608381000,0,0,0,1,0,0,0,0
10.608390000,0,0,0,0,0,0,0,0
10.608398000,0,0,0,1,0,0,0,0
10.608407000,0,0,0,0,0,0,0,0
10.608416000,0,0,0,1,0,0,0,0
10.608424000,0,0,0,0,0,0,0,0
10.608433000,0,0,0,1,0,0,0,0
10.608450000,0,0,0,0,0,0,0,0
10.608459000,0,0,0,1,0,0,0,0
10.608468000,0,0,0,0,0,0,0,0
10.608485000,0,0,0,1,0,0,0,0
10.608494000,0,0,0,0,0,0,0,0
10.608537000,0,0,0,1,0,0,0,0
10.608555000,0,0,0,0,0,0,0,0
10.608572000,0,0,0,1,0,0,0,0
10.608581000,0,0,0,0,0,0,0,0
10.608589000,0,0,0,1,0,0,0,0
10.608598000,0,0,0,0,0,0,0,0
10.608624000,0,0,0,1,0,0,0,0
10.608642000,0,0,0,0,0,0,0,0
10.608659000,0,0,0,1,0,0,0,0
10.608668000,0,0,0,0,0,0,0,0
10.608685000,0,0,0,1,0,0,0,0
10.608694000,0,0,0,0,0,0,0,0
10.608711000,0,0,0,1,0,0,0,0
10.608728000,0,0,0,0,0,0,0,0
10.608746000,0,0,0,1,0,0,0,0
10.608754000,0,0,0,0,0,0,0,0
10.608763000,0,0,0,1,0,0,0,0
10.608781000,0,0,0,0,0,0,0,0
10.608798000,0,0,0,1,0,0,0,0
10.608815000,0,0,0,0,0,0,0,0
10.608833000,0,0,0,1,0,0,0,0
10.608841000,0,0,0,0,0,0,0,0
10.608867000,0,0,0,1,0,0,0,0
10.608876000,0,0,0,0,0,0,0,0
10.608885000,0,0,0,1,0,0,0,0
10.608902000,0,0,0,0,0,0,0,0
10.608920000,0,0,0,1,0,0,0,0
10.608928000,0,0,0,0,0,0,0,0
10.608937000,0,0,0,1,0,0,0,0
10.608946000,0,0,0,0,0,0,0,0
10.608954000,0,0,0,1,0,0,0,0
10.608963000,0,0,0,0,0,0,0,0
10.608972000,0,0,0,1,0,0,0,0
10.608989000,0,0,0,0,0,0,0,0
10.609006000,0,0,0,1,0,0,0,0
10.609015000,0,0,0,0,0,0,0,0
10.609032000,0,0,0,1,0,0,0,0
10.609050000,0,0,0,0,0,0,0,0
10.609059000,0,0,0,1,0,0,0,0
10.609076000,0,0,0,0,0,0,0,0
10.609093000,0,0,0,1,0,0,0,0
10.609102000,0,0,0,0,0,0,0,0
10.609111000,0,0,0,1,0,0,0,0
10.609137000,0,0,0,0,0,0,0,0
10.609145000,0,0,0,1,0,0,0,0
10.609163000,0,0,0,0,0,0,0,0
10.609180000,0,0,0,1,0,0,0,0
10.609189000,0,0,0,0,0,0,0,0
10.609224000,0,0,0,1,0,0,0,0
10.609250000,0,0,0,0,0,0,0,0
10.609267000,0,0,0,1,0,0,0,0
10.609276000,0,0,0,0,0,0,0,0
10.609284000,0,0,0,1,0,0,0,0
10.609293000,0,0,0,0,0,0,0,0
10.609310000,0,0,0,1,0,0,0,0
10.609337000,0,0,0,0,0,0,0,0
10.609354000,0,0,0,1,0,0,0,0
10.816493000,0,0,0,0,0,0,0,0
10.816502000,0,0,0,1,0,0,0,0
10.816510000,0,0,0,0,0,0,0,0
10.816519000,0,0,0,1,0,0,0,0
10.816537000,0,0,0,0,0,0,0,0
10.816554000,0,0,0,1,0,0,0,0
10.816563000,0,0,0,0,0,0,0,0
10.816571000,0,0,0,1,0,0,0,0
10.816580000,0,0,0,0,0,0,0,0
10.816589000,0,0,0,1,0,0,0,0
10.816597000,0,0,0,0,0,0,0,0
10.816615000,0,0,0,1,0,0,0,0
10.816623000,0,0,0,0,0,0,0,0
10.816641000,0,0,0,1,0,0,0,0
10.816649000,0,0,0,0,0,0,0,0
10.816658000,0,0,0,1,0,0,0,0
10.816667000,0,0,0,0,0,0,0,0
10.816684000,0,0,0,1,0,0,0,0
10.816710000,0,0,0,0,0,0,0,0
10.816728000,0,0,0,1,0,0,0,0
10.816736000,0,0,0,0,0,0,0,0
10.816745000,0,0,0,1,0,0,0,0
10.816754000,0,0,0,0,0,0,0,0
10.816780000,0,0,0,1,0,0,0,0
10.816788000,0,0,0,0,0,0,0,0
10.816815000,0,0,0,1,0,0,0,0
10.816823000,0,0,0,0,0,0,0,0
10.816832000,0,0,0,1,0,0,0,0
10.816841000,0,0,0,0,0,0,0,0
10.816849000,0,0,0,1,0,0,0,0
10.816875000,0,0,0,0,0,0,0,0
10.816901000,0,0,0,1,0,0,0,0
10.816910000,0,0,0,0,0,0,0,0
10.816919000,0,0,0,1,0,0,0,0
10.816927000,0,0,0,0,0,0,0,0
10.816936000,0,0,0,1,0,0,0,0
10.816945000,0,0,0,0,0,0,0,0
10.816988000,0,0,0,1,0,0,0,0
10.816997000,0,0,0,0,0,0,0,0
10.817006000,0,0,0,1,0,0,0,0
10.817014000,0,0,0,0,0,0,0,0
10.817032000,0,0,0,1,0,0,0,0
10.817040000,0,0,0,0,0,0,0,0
10.817058000,0,0,0,1,0,0,0,0
10.817066000,0,0,0,0,0,0,0,0
10.817075000,0,0,0,1,0,0,0,0
10.817084000,0,0,0,0,0,0,0,0
10.817093000,0,0,0,1,0,0,0,0
10.817101000,0,0,0,0,0,0,0,0
10.817127000,0,0,0,1,0,0,0,0
10.817136000,0,0,0,0,0,0,0,0
10.817162000,0,0,0,1,0,0,0,0
10.817171000,0,0,0,0,0,0,0,0
10.817179000,0,0,0,1,0,0,0,0
10.817188000,0,0,0,0,0,0,0,0
10.817197000,0,0,0,1,0,0,0,0
10.817205000,0,0,0,0,0,0,0,0
10.817214000,0,0,0,1,0,0,0,0
10.817232000,0,0,0,0,0,0,0,0
10.817240000,0,0,0,1,0,0,0,0
10.817249000,0,0,0,0,0,0,0,0
10.817266000,0,0,0,1,0,0,0,0
10.817275000,0,0,0,0,0,0,0,0
10.817284000,0,0,0,1,0,0,0,0
10.817310000,0,0,0,0,0,0,0,0
10.817336000,0,0,0,1,0,0,0,0
10.817344000,0,0,0,0,0,0,0,0
10.817353000,0,0,0,1,0,0,0,0
10.817362000,0,0,0,0,0,0,0,0
10.817405000,0,0,0,1,0,0,0,0
10.817414000,0,0,0,0,0,0,0,0
10.817423000,0,0,0,1,0,0,0,0
10.817431000,0,0,0,0,0,0,0,0
10.817440000,0,0,0,1,0,0,0,0
10.817449000,0,0,0,0,0,0,0,0
10.817457000,0,0,0,1,0,0,0,0
10.817466000,0,0,0,0,0,0,0,0
10.817483000,0,0,0,1,0,0,0,0
10.817492000,0,0,0,0,0,0,0,0
10.817509000,0,0,0,1,0,0,0,0
10.817518000,0,0,0,0,0,0,0,0
10.817527000,0,0,0,1,0,0,0,0
10.817536000,0,0,0,0,0,0,0,0
10.817544000,0,0,0,1,0,0,0,0
10.817579000,0,0,0,0,0,0,0,0
10.817596000,0,0,0,1,0,0,0,0
10.817605000,0,0,0,0,0,0,0,0
10.817614000,0,0,0,1,0,0,0,0
10.817622000,0,0,0,0,0,0,0,0
10.817631000,0,0,0,1,0,0,0,0
10.817640000,0,0,0,0,0,0,0,0
10.817648000,0,0,0,1,0,0,0,0
10.817666000,0,0,0,0,0,0,0,0
10.817675000,0,0,0,1,0,0,0,0
10.817683000,0,0,0,0,0,0,0,0
10.817701000,0,0,0,1,0,0,0,0
10.817709000,0,0,0,0,0,0,0,0
10.817735000,0,0,0,1,0,0,0,0
10.817753000,0,0,0,0,0,0,0,0
10.817770000,0,0,0,1,0,0,0,0
10.817779000,0,0,0,0,0,0,0,0
10.817787000,0,0,0,1,0,0,0,0
10.817796000,0,0,0,0,0,0,0,0
10.817805000,0,0,0,1,0,0,0,0
10.817840000,0,0,0,0,0,0,0,0
10.817857000,0,0,0,1,0,0,0,0
10.817866000,0,0,0,0,0,0,0,0
10.817874000,0,0,0,1,0,0,0,0
10.817883000,0,0,0,0,0,0,0,0
10.817892000,0,0,0,1,0,0,0,0
10.817926000,0,0,0,0,0,0,0,0
10.817944000,0,0,0,1,0,0,0,0
10.817953000,0,0,0,0,0,0,0,0
10.817961000,0,0,0,1,0,0,0,0
10.817970000,0,0,0,0,0,0,0,0
10.818013000,0,0,0,1,0,0,0,0
10.818022000,0,0,0,0,0,0,0,0
10.818031000,0,0,0,1,0,0,0,0
10.818039000,0,0,0,0,0,0,0,0
10.818048000,0,0,0,1,0,0,0,0
10.818057000,0,0,0,0,0,0,0,0
10.818074000,0,0,0,1,0,0,0,0
10.818083000,0,0,0,0,0,0,0,0
10.818118000,0,0,0,1,0,0,0,0
10.818126000,0,0,0,0,0,0,0,0
10.818135000,0,0,0,1,0,0,0,0
10.818144000,0,0,0,0,0,0,0,0
10.818152000,0,0,0,1,0,0,0,0
10.818161000,0,0,0,0,0,0,0,0
10.818204000,0,0,0,1,0,0,0,0
10.818213000,0,0,0,0,0,0,0,0
10.818222000,0,0,0,1,0,0,0,0
10.818231000,0,0,0,0,0,0,0,0
10.818239000,0,0,0,1,0,0,0,0
10.818257000,0,0,0,0,0,0,0,0
10.818291000,0,0,0,1,0,0,0,0
10.818300000,0,0,0,0,0,0,0,0
10.818309000,0,0,0,1,0,0,0,0
10.818317000,0,0,0,0,0,0,0,0
10.818326000,0,0,0,1,0,0,0,0
10.818343000,0,0,0,0,0,0,0,0
10.818352000,0,0,0,1,0,0,0,0
10.818361000,0,0,0,0,0,0,0,0
10.818378000,0,0,0,1,0,0,0,0
10.818387000,0,0,0,0,0,0,0,0
10.818396000,0,0,0,1,0,0,0,0
10.818404000,0,0,0,0,0,0,0,0
10.818413000,0,0,0,1,0,0,0,0
10.818422000,0,0,0,0,0,0,0,0
10.818430000,0,0,0,1,0,0,0,0
10.818448000,0,0,0,0,0,0,0,0
10.818456000,0,0,0,1,0,0,0,0
10.818465000,0,0,0,0,0,0,0,0
10.818482000,0,0,0,1,0,0,0,0
10.818491000,0,0,0,0,0,0,0,0
10.818535000,0,0,0,1,0,0,0,0
10.818552000,0,0,0,0,0,0,0,0
10.818569000,0,0,0,1,0,0,0,0
10.818578000,0,0,0,0,0,0,0,0
10.818587000,0,0,0,1,0,0,0,0
10.818595000,0,0,0,0,0,0,0,0
10.818621000,0,0,0,1,0,0,0,0
10.818639000,0,0,0,0,0,0,0,0
10.818656000,0,0,0,1,0,0,0,0
10.818665000,0,0,0,0,0,0,0,0
10.818682000,0,0,0,1,0,0,0,0
10.818691000,0,0,0,0,0,0,0,0
10.818708000,0,0,0,1,0,0,0,0
10.818726000,0,0,0,0,0,0,0,0
10.818743000,0,0,0,1,0,0,0,0
10.818752000,0,0,0,0,0,0,0,0
10.818760000,0,0,0,1,0,0,0,0
10.818778000,0,0,0,0,0,0,0,0
10.818795000,0,0,0,1,0,0,0,0
10.818813000,0,0,0,0,0,0,0,0
10.818830000,0,0,0,1,0,0,0,0
10.818839000,0,0,0,0,0,0,0,0
10.818865000,0,0,0,1,0,0,0,0
10.818873000,0,0,0,0,0,0,0,0
10.818882000,0,0,0,1,0,0,0,0
10.818899000,0,0,0,0,0,0,0,0
10.818917000,0,0,0,1,0,0,0,0
10.818926000,0,0,0,0,0,0,0,0
10.818934000,0,0,0,1,0,0,0,0
10.818943000,0,0,0,0,0,0,0,0
10.818952000,0,0,0,1,0,0,0,0
10.818960000,0,0,0,0,0,0,0,0
10.818969000,0,0,0,1,0,0,0,0
10.818986000,0,0,0,0,0,0,0,0
10.819004000,0,0,0,1,0,0,0,0
10.819012000,0,0,0,0,0,0,0,0
10.819030000,0,0,0,1,0,0,0,0
10.819047000,0,0,0,0,0,0,0,0
10.819056000,0,0,0,1,0,0,0,0
10.819073000,0,0,0,0,0,0,0,0
10.819091000,0,0,0,1,0,0,0,0
10.819099000,0,0,0,0,0,0,0,0
10.819108000,0,0,0,1,0,0,0,0
10.819134000,0,0,0,0,0,0,0,0
10.819143000,0,0,0,1,0,0,0,0
10.819160000,0,0,0,0,0,0,0,0
10.819177000,0,0,0,1,0,0,0,0
10.819186000,0,0,0,0,0,0,0,0
10.819221000,0,0,0,1,0,0,0,0
10.819247000,0,0,0,0,0,0,0,0
10.819264000,0,0,0,1,0,0,0,0
10.819273000,0,0,0,0,0,0,0,0
10.819282000,0,0,0,1,0,0,0,0
10.819290000,0,0,0,0,0,0,0,0
10.819308000,0,0,0,1,0,0,0,0
10.819334000,0,0,0,0,0,0,0,0
10.819351000,0,0,0,1,0,0,0,0
11.017490000,0,0,0,0,0,0,0,0
11.017499000,0,0,0,1,0,0,0,0
11.017508000,0,0,0,0,0,0,0,0
11.017516000,0,0,0,1,0,0,0,0
11.017534000,0,0,0,0,0,0,0,0
11.017551000,0,0,0,1,0,0,0,0
11.017560000,0,0,0,0,0,0,0,0
11.017569000,0,0,0,1,0,0,0,0
11.017577000,0,0,0,0,0,0,0,0
11.017586000,0,0,0,1,0,0,0,0
11.017595000,0,0,0,0,0,0,0,0
11.017612000,0,0,0,1,0,0,0,0
11.017621000,0,0,0,0,0,0,0,0
11.017638000,0,0,0,1,0,0,0,0
11.017647000,0,0,0,0,0,0,0,0
11.017655000,0,0,0,1,0,0,0,0
11.017664000,0,0,0,0,0,0,0,0
11.017681000,0,0,0,1,0,0,0,0
11.017708000,0,0,0,0,0,0,0,0
11.017725000,0,0,0,1,0,0,0,0
11.017734000,0,0,0,0,0,0,0,0
11.017742000,0,0,0,1,0,0,0,0
11.017751000,0,0,0,0,0,0,0,0
11.017777000,0,0,0,1,0,0,0,0
11.017786000,0,0,0,0,0,0,0,0
11.017812000,0,0,0,1,0,0,0,0
11.017820000,0,0,0,0,0,0,0,0
11.017829000,0,0,0,1,0,0,0,0
11.017838000,0,0,0,0,0,0,0,0
11.017847000,0,0,0,1,0,0,0,0
11.017873000,0,0,0,0,0,0,0,0
11.017899000,0,0,0,1,0,0,0,0
11.017907000,0,0,0,0,0,0,0,0
11.017916000,0,0,0,1,0,0,0,0
11.017925000,0,0,0,0,0,0,0,0
11.017933000,0,0,0,1,0,0,0,0
11.017942000,0,0,0,0,0,0,0,0
11.017986000,0,0,0,1,0,0,0,0
11.017994000,0,0,0,0,0,0,0,0
11.018003000,0,0,0,1,0,0,0,0
11.018012000,0,0,0,0,0,0,0,0
11.018029000,0,0,0,1,0,0,0,0
11.018038000,0,0,0,0,0,0,0,0
11.018055000,0,0,0,1,0,0,0,0
11.018064000,0,0,0,0,0,0,0,0
11.018072000,0,0,0,1,0,0,0,0
11.018081000,0,0,0,0,0,0,0,0
11.018090000,0,0,0,1,0,0,0,0
11.018098000,0,0,0,0,0,0,0,0
11.018125000,0,0,0,1,0,0,0,0
11.018133000,0,0,0,0,0,0,0,0
11.018159000,0,0,0,1,0,0,0,0
11.018168000,0,0,0,0,0,0,0,0
11.018177000,0,0,0,1,0,0,0,0
11.018185000,0,0,0,0,0,0,0,0
11.018194000,0,0,0,1,0,0,0,0
11.018203000,0,0,0,0,0,0,0,0
11.018211000,0,0,0,1,0,0,0,0
11.018229000,0,0,0,0,0,0,0,0
11.018237000,0,0,0,1,0,0,0,0
11.018246000,0,0,0,0,0,0,0,0
11.018264000,0,0,0,1,0,0,0,0
11.018272000,0,0,0,0,0,0,0,0
11.018281000,0,0,0,1,0,0,0,0
11.018307000,0,0,0,0,0,0,0,0
11.018333000,0,0,0,1,0,0,0,0
11.018342000,0,0,0,0,0,0,0,0
11.018350000,0,0,0,1,0,0,0,0
11.018359000,0,0,0,0,0,0,0,0
11.018403000,0,0,0,1,0,0,0,0
11.018411000,0,0,0,0,0,0,0,0
11.018420000,0,0,0,1,0,0,0,0
11.018429000,0,0,0,0,0,0,0,0
11.018437000,0,0,0,1,0,0,0,0
11.018446000,0,0,0,0,0,0,0,0
11.018455000,0,0,0,1,0,0,0,0
11.018463000,0,0,0,0,0,0,0,0
11.018481000,0,0,0,1,0,0,0,0
11.018489000,0,0,0,0,0,0,0,0
11.018507000,0,0,0,1,0,0,0,0
11.018515000,0,0,0,0,0,0,0,0
11.018524000,0,0,0,1,0,0,0,0
11.018533000,0,0,0,0,0,0,0,0
11.018542000,0,0,0,1,0,0,0,0
11.018576000,0,0,0,0,0,0,0,0
11.018594000,0,0,0,1,0,0,0,0
11.018602000,0,0,0,0,0,0,0,0
11.018611000,0,0,0,1,0,0,0,0
11.018620000,0,0,0,0,0,0,0,0
11.018628000,0,0,0,1,0,0,0,0
11.018637000,0,0,0,0,0,0,0,0
11.018646000,0,0,0,1,0,0,0,0
11.018663000,0,0,0,0,0,0,0,0
11.018672000,0,0,0,1,0,0,0,0
11.018681000,0,0,0,0,0,0,0,0
11.018698000,0,0,0,1,0,0,0,0
11.018707000,0,0,0,0,0,0,0,0
11.018733000,0,0,0,1,0,0,0,0
11.018750000,0,0,0,0,0,0,0,0
11.018767000,0,0,0,1,0,0,0,0
11.018776000,0,0,0,0,0,0,0,0
11.018785000,0,0,0,1,0,0,0,0
11.018793000,0,0,0,0,0,0,0,0
11.018802000,0,0,0,1,0,0,0,0
11.018837000,0,0,0,0,0,0,0,0
11.018854000,0,0,0,1,0,0,0,0
11.018863000,0,0,0,0,0,0,0,0
11.018872000,0,0,0,1,0,0,0,0
11.018880000,0,0,0,0,0,0,0,0
11.018889000,0,0,0,1,0,0,0,0
11.018924000,0,0,0,0,0,0,0,0
11.018941000,0,0,0,1,0,0,0,0
11.018950000,0,0,0,0,0,0,0,0
11.018959000,0,0,0,1,0,0,0,0
11.018967000,0,0,0,0,0,0,0,0
11.019011000,0,0,0,1,0,0,0,0
11.019019000,0,0,0,0,0,0,0,0
